선거구명,사진,기호,소속정당,성명,성별,생년월일,주소,직업,학력,경력,재산신고액(천원),병역,납부액,최근5년체납액,현체납액,전과기록,입후보
성북구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1108/Sgg2110802/Hb100119755/gicho/thumbnail.100119755.jpg,6,무소속,"

																양규현(梁圭鉉)


",남,1961/03/19(55세),서울특별시 성북구 장위로37길,가톨릭관동대학교 초빙교수,경희대학교 언론정보대학원 졸업(언론학석사),(현)전국호남향우회 총연합회 부회장(현)한국민간장기요양기관협회 고문,"599,000",군복무를 마친사람,"13,194",0,0,없음,0회
강북구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1109/Sgg2110901/Hb100119090/gicho/thumbnail.100119090.jpg,1,새누리당,"

																정양석(鄭亮碩)


",남,1958/11/25(57세),서울특별시 강북구 오현로31길,정당인,서강대학교 공공정책대학원 국제관계통상외교학과 졸업(정치학 석사),(전) 18대 국회의원(전) 새누리당 사무부총장,"1,114,616",군복무를 마친사람,"21,330",0,0,없음,2회
강북구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1109/Sgg2110901/Hb100120537/gicho/thumbnail.100120537.jpg,2,더불어민주당,"

																천준호(千俊鎬)


",남,1971/02/15(45세),서울특별시 강북구 노해로,정당인,경희대학교 행정대학원 자치행정학과(도시행정) 석사과정 수료,(전) 박원순 서울시장 비서실장(전) 경희대학교 총학생회장,"1,365,302",군복무를 마친사람,"11,053",0,0,없음,0회
강북구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1109/Sgg2110901/Hb100118568/gicho/thumbnail.100118568.jpg,3,국민의당,"

																김기옥(金起玉)


",여,1965/08/23(50세),서울특별시 강북구 4.19로23길,NGO 대표,단국대학교 대학원 정치외교학과 한국정치 박사과정 수료,(전)서울시의회 보건복지위원장(현)사단법인 통일준비네트워크 상임대표,"302,338",해당없음(비대상),"7,959","1,369",0,없음,2회
강북구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1109/Sgg2110902/Hb100119041/gicho/thumbnail.100119041.jpg,1,새누리당,"

																안홍렬(安鴻烈)


",남,1958/07/15(57세),서울특별시 강북구 솔샘로,변호사,서울대학교 법과대학 법학과 졸업,(전)한국전력 상임감사위원(현)변호사,"690,058",군복무를 마친사람,"107,919",0,0,1건,3회
강북구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1109/Sgg2110902/Hb100118288/gicho/thumbnail.100118288.jpg,2,더불어민주당,"

																박용진(朴用鎭)


",남,1971/04/17(44세),서울특별시 강북구 솔샘로,정당인,성균관대학교 국정관리대학원 행정학과 졸업(행정학 석사),(전)민주당 대변인(현)더불어민주당 정책위 상근부의장,"363,041",군복무를 마친사람,"3,947",0,0,4건,2회
강북구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1109/Sgg2110902/Hb100120051/gicho/thumbnail.100120051.jpg,3,국민의당,"

																조구성(趙求星)


",남,1955/10/23(60세),서울특별시 강북구 덕릉로40길,자영업,미기재,(전)제15대 국회의원 출마(전)통일민주당 민주청년 정치학교 졸업,"164,500",군복무를 마치지 아니한 사람,"2,489",0,0,2건,3회
도봉구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1110/Sgg2111001/Hb100118562/gicho/thumbnail.100118562.jpg,1,새누리당,"

																이재범(李在範)


",남,1955/12/10(60세),서울특별시 도봉구 도봉로136가길,변호사,서울대학교 대학원 법학과 졸업(법학석사),(현)변호사(새누리당 법률지원단 위원)(현)새누리당 중앙위원회 외교통상분과 수석부위원장,"314,000",군복무를 마친사람,"22,156",0,0,없음,0회
도봉구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1110/Sgg2111001/Hb100119671/gicho/thumbnail.100119671.jpg,2,더불어민주당,"

																인재근(印在謹)


",여,1953/11/11(62세),서울특별시 도봉구 해등로3길,국회의원,이화여자대학교 사회학과 졸업(문학사),(현)국회의원(현)김근태재단 이사장,"1,031,595",해당없음(비대상),"17,152",0,0,없음,1회
도봉구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1110/Sgg2111002/Hb100118558/gicho/thumbnail.100118558.jpg,1,새누리당,"

																김선동(金善東)


",남,1963/10/09(52세),서울특별시 도봉구 마들로,정당인,고려대학교 대학원 정치외교학과 졸업(정치학 석사),(전)18대 국회의원(전)청와대 정무비서관,"499,305",군복무를 마친사람,"20,978",0,0,없음,2회
도봉구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1110/Sgg2111002/Hb100120275/gicho/thumbnail.100120275.jpg,2,더불어민주당,"

																오기형(吳奇炯)


",남,1966/11/25(49세),서울특별시 도봉구 마들로,변호사,캘리포니아대학교 버클리캠퍼스 법학석사(2004.9.~2005.5.),(전)법무법인 태평양 상해사무소 수석대표(현)더불어민주당 한반도경제통일특별위원회 위원,"1,560,030",군복무를 마치지 아니한 사람,"315,303",0,0,2건,0회
도봉구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1110/Sgg2111002/Hb100119859/gicho/thumbnail.100119859.jpg,3,국민의당,"

																손동호(孫東鎬)


",남,1956/11/29(59세),서울특별시 도봉구 해등로25길,정당인,고려대학교 수학교육과 졸업(이학사),(전)서울올림픽파크텔 사장(전)노무현 대통령직 인수위 자문위원,"1,915,763",군복무를 마친사람,"59,582",0,0,1건,1회
도봉구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1110/Sgg2111002/Hb100120719/gicho/thumbnail.100120719.jpg,5,무소속,"

																최순자(崔順子)


",여,1954/04/09(62세),서울특별시 도봉구 방학로2길,(주)우정트레킹 여행사 대표이사,서원대학교 정치외교학과 중퇴(1999.3.2.~2002.1.2.),(전)도봉구청장 입후보(전)도봉구을 국회의원 후보,"2,000",해당없음(비대상),0,0,0,없음,4회
노원구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111101/Hb100119366/gicho/thumbnail.100119366.jpg,1,새누리당,"

																이노근(李老根 )


",남,1954/03/09(62세),서울특별시 노원구 마들로,국회의원,경기대학교 정치전문대학원 졸업(행정학 박사),(전) 노원구청장(현) 국회의원,"499,261",군복무를 마친사람,"56,202",0,0,없음,3회
노원구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111101/Hb100118724/gicho/thumbnail.100118724.jpg,2,더불어민주당,"

																고용진(高榕禛)


",남,1964/08/06(51세),서울특별시 노원구 노원로,정당인,서울대학교 대학원 석사과정 언론정보학과 졸업,(전) 노무현정부 청와대 행정관(현) 더불어민주당 노원갑 지역위원장,"921,901",군복무를 마친사람,"7,320",0,0,없음,3회
노원구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111101/Hb100119304/gicho/thumbnail.100119304.jpg,3,국민의당,"

																이형남(李亨南)


",남,1957/11/14(58세),서울특별시 노원구 마들로,정당인,국민대학교 대학원 마케팅경영학 박사,(전)광운대 겸임교수(현)안철수국회의원 정책특보,"-30,160",군복무를 마친사람,0,225,0,1건,0회
노원구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111102/Hb100118899/gicho/thumbnail.100118899.jpg,1,새누리당,"

																홍범식(洪範植)


",남,1964/10/19(51세),서울특별시 노원구 노원로22길,성원법률사무소 대표변호사,서울대학교 대학원 법학과 졸업(석사),(전)새누리당 노원을 당원협의회 운영위원장(전)새누리당 중앙당 수석대변인,"4,467,907",군복무를 마치지 아니한 사람,"396,641",0,0,1건,0회
노원구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111102/Hb100119634/gicho/thumbnail.100119634.jpg,2,더불어민주당,"

																우원식(禹元植)


",남,1957/09/18(58세),서울특별시 노원구 공릉로70길,정당인,연세대학교 공학대학원 환경공학전공 졸업 (공학석사),(현)제19대 국회의원(서울노원을)(현)더불어민주당 '乙'을지키는 민생실천위원회 위원장,"1,541,147",군복무를 마친사람,"119,558",120,0,1건,5회
노원구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111102/Hb100119551/gicho/thumbnail.100119551.jpg,3,국민의당,"

																황상모(黃相模)


",남,1959/04/10(57세),서울특별시 노원구 동일로,단국대학교 교수,단국대학교 대학원 경영학 박사 졸업,(전) 일양식품(주)대표이사(현) 단국대학교 교수,"3,159,000",군복무를 마친사람,"254,524",0,0,없음,2회
노원구병,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111103/Hb100119519/gicho/thumbnail.100119519.jpg,1,새누리당,"

																이준석(李俊錫)


",남,1985/03/31(31세),서울특별시 노원구 한글비석로,정당인,하버드대학교 컴퓨터과학/경제학과 학사 졸업(2003.9.~2007.6.),(전)새누리당 비상대책위원(전)새누리당 혁신위원장,"351,871",군복무를 마친사람,"9,904",0,0,없음,0회
노원구병,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111103/Hb100119702/gicho/thumbnail.100119702.JPG,2,더불어민주당,"

																황창화(黃昶樺)


",남,1959/02/12(57세),서울특별시 노원구 동일로,정당인,연세대학교 토목공학과 졸업,(전)노무현정부 국무총리 정무수석(전)차관급 국회도서관장,"-65,156",군복무를 마친사람,"38,971",0,0,1건,0회
노원구병,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111103/Hb100120262/gicho/thumbnail.100120262.jpg,3,국민의당,"

																안철수(安哲秀)


",남,1962/01/22(54세),서울특별시 노원구 동일로242나길,국회의원,서울대학교대학원 의학과 박사 졸업,(전)서울대 융합과학기술대학원 원장(현)국민의당 당대표(공동),"162,920,086",군복무를 마친사람,"20,706,421",0,0,없음,1회
노원구병,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111103/Hb100119824/gicho/thumbnail.100119824.jpg,4,정의당,"

																주희준(朱禧俊)


",남,1967/12/23(48세),서울특별시 노원구 덕릉로94가길,정당인,한국방송통신대학교 영어영문학과 졸업,(전)노회찬 국회의원 보좌관(현) 정의당 노원구위원회 위원장,"403,211",군복무를 마친사람,"1,424",0,0,없음,1회
노원구병,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111103/Hb100120486/gicho/thumbnail.100120486.jpg,5,대한민국당,"

																나기환(羅琪煥)


",남,1961/09/24(54세),서울특별시 노원구 한글비석로8길,한의사(원장),경희대학교 대학원 졸업(한의학박사),(전)경희대학교 한의학과 겸임교수(현)경희대학교 한의학과 외래교수,"240,000",군복무를 마치지 아니한 사람,"20,868","5,298","5,298",없음,1회
노원구병,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1111/Sgg2111103/Hb100120361/gicho/thumbnail.100120361.jpg,6,민중연합당,"

																정태흥(鄭泰興)


",남,1971/06/25(44세),서울특별시 노원구 동일로237바길,정치인,고려대학교 법학과 졸업,(현) 6.15 공동선언실천 서울본부 공동대표(현) 민주주의서울행동 공동대표,"130,650",군복무를 마치지 아니한 사람,604,0,0,2건,4회
은평구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111201/Hb100118717/gicho/thumbnail.100118717.jpg,1,새누리당,"

																최홍재(崔弘在)


",남,1968/09/27(47세),서울특별시 은평구 응암로29길,정당인,고려대학교 정경대학 신문방송학과 졸업,(전)청와대 정무수석실 선임행정관(전)박근혜 대통령소속 국민대통합위원회 기획단장,"81,898",군복무를 마치지 아니한 사람,"12,058",0,0,3건,1회
은평구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111201/Hb100120523/gicho/thumbnail.100120523.jpg,2,더불어민주당,"

																박주민(朴柱民)


",남,1973/11/21(42세),서울특별시 은평구 갈현로3나길,변호사,서울대학교 법과대학 사법학과 졸업,(전)민주사회를위한변호사모임 사무처장(현)세월호피해자가족협의회 법률대리인,"687,569",군복무를 마친사람,"60,424",0,0,없음,0회
은평구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111201/Hb100119971/gicho/thumbnail.100119971.jpg,3,국민의당,"

																김신호(金信浩)


",남,1961/06/03(54세),서울특별시 은평구 가좌로9길,변호사,성균관대학교 법과대학 졸업,(전)서울시의원(현)법무법인동북아 대표변호사,"430,542",군복무를 마친사람,"8,418",0,0,없음,3회
은평구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111201/Hb100120037/gicho/thumbnail.100120037.jpg,5,노동당,"

																최승현(崔承現)


",남,1975/12/28(40세),서울특별시 은평구 가좌로,공인노무사,한국방송통신대학교 대학원 법학과 석사학위과정 재학(1학기),(전)노동인권실현을위한노무사모임 부회장(현)노동당 부대표,"223,046",군복무를 마친사람,"3,087",0,0,없음,2회
은평구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111202/Hb100118713/gicho/thumbnail.100118713.jpg,2,더불어민주당,"

																강병원(姜炳遠)


",남,1971/07/09(44세),서울특별시 은평구 통일로78가길,정당인,서울대학교 농업생명과학대학 농경제학과 졸업,(전)서울대학교 총학생회장(전)노무현대통령 청와대 행정관,"633,436",군복무를 마친사람,"27,843",0,0,없음,0회
은평구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111202/Hb100118591/gicho/thumbnail.100118591.jpg,3,국민의당,"

																고연호(高蓮浩)


",여,1963/05/23(52세),서울특별시 은평구 진관4로,정당인,고려대학교 경영대학원 석사과정 국제경영전공 ,(전)더불어민주당 서울 은평구을 지역위원장(전) 국민의당 창당발기인,"1,278,179",해당없음(비대상),"950,687","1,139",0,없음,1회
은평구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111202/Hb100119390/gicho/thumbnail.100119390.jpg,4,정의당,"

																김제남(金霽南)


",여,1963/06/12(52세),서울특별시 은평구 진관4로,국회의원,덕성여자대학교 사학과 졸업,(전)녹색연합 사무처장(현)국회의원,"247,153",해당없음(비대상),"15,097",0,0,없음,1회
은평구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111202/Hb100118989/gicho/thumbnail.100118989.jpg,5,민주당,"

																이강무(李康武)


",남,1950/09/01(65세),서울특별시 은평구 서오릉로21길,정당인,육군3사관학교 졸업(전문학사),(전)8대 서울특별시의회 의원(행정자치부위원장)(현)민주당 서울특별시 은평(을) 지구당 지역위원회,"712,409",군복무를 마친사람,"3,659",0,0,2건,1회
은평구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111202/Hb100120594/gicho/thumbnail.100120594.jpg,6,민중연합당,"

																유지훈(劉之勳)


",남,1981/10/17(34세),서울특별시 은평구 불광로2길,정당인,고려대학교 문과대학 국어국문학과 수료,(전) 2014년 은평구청장 후보(현) 2030유권자행동 대표,"-10,000",군복무를 마친사람,"2,280",0,0,2건,1회
은평구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111202/Hb100118841/gicho/thumbnail.100118841.jpg,7,무소속,"

																최병호(崔昞鎬)


",남,1966/06/10(49세),서울특별시 은평구 통일로78가길,한국 장애인고용공단 원장 ,연세대학교 경제대학원 공공발전전공 경제학 석사,(전) 사단법인 청렴코리아 상임대표(현)한국장애인 고용공단 원장,"267,820",군복무를 마친사람,"4,901",0,0,없음,0회
은평구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1112/Sgg2111202/Hb100119862/gicho/thumbnail.100119862.jpg,8,무소속,"

																이재오(李在五)


",남,1945/01/11(71세),서울특별시 은평구 연서로15길,국회의원,고려대학교 교육대학원 교육학 석사,(전)국민권익위원회 위원장(현)19대 국회의원,"1,094,072",군복무를 마친사람,"62,444",302,0,2건,7회
서대문구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1113/Sgg2111301/Hb100118393/gicho/thumbnail.100118393.jpg,1,새누리당,"

																이성헌(李性憲)


",남,1958/05/30(57세),서울특별시 서대문구 북아현로,정당인,성균관대학교 대학원 신문방송학과 졸업(언론학 박사),"(전)16,18대 국회의원(현)민족화해협력범국민협의회 공동의장","1,927,521",군복무를 마친사람,"56,969",0,0,없음,5회
서대문구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1113/Sgg2111301/Hb100119514/gicho/thumbnail.100119514.jpg,2,더불어민주당,"

																우상호(禹相虎)


",남,1962/12/12(53세),서울특별시 서대문구 홍제천로,국회의원,연세대학교 행정대학원 졸업(행정학 석사),(현)19대 국회의원(현)가계통신비인하를 위한 국회의원 모임 대표,"422,184",군복무를 마친사람,"12,986",0,0,2건,4회
서대문구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1113/Sgg2111301/Hb100120099/gicho/thumbnail.100120099.jpg,5,민주당,"

																이종화(李宗和)


",남,1972/07/15(43세),서울특별시 서대문구 서소문로,노동운동가,"한신대학(현,한신대학교) 신학과 2학기 제적",(전)전국시설관리노동조합 서울본부장(전)18대 유원일국회의원실 비서(6급),"-8,000",군복무를 마친사람,"1,512",0,0,2건,1회
서대문구갑,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1113/Sgg2111301/Hb100119992/gicho/thumbnail.100119992.jpg,6,녹색당,"

																김영준(金泳俊)


",남,1975/10/07(40세),서울특별시 서대문구 북아현로,NPO 활동가,웨스트민스터신학대학원대학교 졸업(목회학 석사),(현)전국세입자협회 기획국장(현)1인조인디밴드'하늘소년',0,군복무를 마친사람,541,0,0,없음,0회
서대문구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1113/Sgg2111302/Hb100120332/gicho/thumbnail.100120332.jpg,1,새누리당,"

																정두언(鄭斗彦)


",남,1957/03/06(59세),서울특별시 서대문구 세검정로1길,국회의원,서울대학교 무역학과 졸업,(전)서울시 정무부시장(현)국회 국방위원장,"1,658,321",군복무를 마친사람,"60,984",0,0,1건,4회
서대문구을,http://info.nec.go.kr/photo_20160413/Sd1100/Gsg1113/Sgg2111302/Hb100119023/gicho/thumbnail.100119023.jpg,2,더불어민주당,"

																김영호(金映豪)


",남,1967/09/13(48세),서울특별시 서대문구 거북골로14길,정당인,"북경대학교 국제정치학과 졸업(국제정치학사, 1993.09~1997.07)",(전)제19대 서대문을 국회의원 후보(현)더불어민주당 서대문을 위원장,"313,863",군복무를 마친사람,"3,899",0,0,없음,3회
